what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1316532238292
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1316532238311
os,sysinfo,,,"macosx",1316532238316
arch,sysinfo,,,"x86_64",1316532238316
ws,sysinfo,,,"cocoa",1316532238316
locale,sysinfo,,,"en_US",1316532238316
processors,sysinfo,,,"8",1316532238316
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1316532238316
java.runtime.version,sysinfo,,,"1.6.0_24-b07-334",1316532238316
java.specification.name,sysinfo,,,"Java Platform API Specification",1316532238316
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316532238316
java.specification.version,sysinfo,,,"1.6",1316532238316
java.vendor,sysinfo,,,"Apple Inc.",1316532238316
java.version,sysinfo,,,"1.6.0_24",1316532238316
java.vm.info,sysinfo,,,"mixed mode",1316532238316
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1316532238316
